Gene	Probe_ID	MCF7__biological_rep1	MCF7__biological_rep2	MCF7__biological_rep3	MCF7_silenced_Estrogen_receptor__biological_rep1	MCF7_silenced_Estrogen_receptor__biological_rep2	MCF7_silenced_Estrogen_receptor__biological_rep3
OR2C3	1555018_at	4.00231	3.96459	4.19662	3.87472	3.99497	3.9199
OR2F1	208526_at	5.61849	5.51999	5.64955	5.17246	4.96498	5.24939
OR2F2	217302_at	4.89875	4.76706	4.85328	4.72018	4.8306	4.94766
OR2F2///OR2F1	208525_s_at	4.30365	4.15459	4.15988	4.00569	4.19523	4.09227
OR2H1	1556986_at,1556987_s_at,1567656_at,1567657_at,216817_s_at	4.643826	4.632204	4.619228	4.638962	4.576668	4.681844
OR2H2	208573_s_at,217081_at	4.616545	4.431725	4.62116	4.602695	4.63491	4.79837
OR2H4P	234760_at	4.42679	4.46432	4.44618	4.38264	4.371	4.60209
OR2J2	208508_s_at,216818_s_at	4.05947	3.850595	3.956405	3.91405	4.05524	4.10298
OR2J3	217334_at	4.22389	4.25525	4.25236	4.12738	4.35131	4.27494
OR2K2	1567272_at,1567273_at	4.366265	4.50645	4.363025	4.377055	4.399835	4.38162
OR2L13	1554706_at	3.99801	3.57233	3.61783	3.67682	3.80328	3.84706
OR2L1P	1567241_at,1567242_at	4.62337	4.689415	4.48328	4.61571	4.43126	4.5109
OR2L2	1567237_at,1567238_at,1567240_x_at	3.99834333333333	4.12464333333333	4.10307333333333	4.06423666666667	4.11606	4.12033333333333
OR2M4	1566288_at,1566289_at	3.95298	3.898965	4.069465	3.936255	4.19238	4.038205
OR2S2	221409_at	5.30263	5.18065	5.41144	5.06437	5.23128	5.2752
OR2W1	221451_s_at	4.3222	4.03406	4.25979	4.14371	4.12384	4.12001
OR3A1	221353_at	4.6448	4.47959	4.71219	4.43003	4.59153	4.33621
OR3A2	221386_at	4.09788	4.3246	4.14817	3.95005	4.15292	4.03198
OR3A3	221426_s_at	5.69544	5.62594	5.73798	5.76572	6.01832	5.78275
OR3A3///OR1E2///OR1E1	234781_at	5.14761	5.41101	5.21777	5.22675	4.97861	5.2532
OR4C1P	1567270_at,1567271_at	4.490125	4.34424	4.46141	4.51383	4.464205	4.384255
OR4D1	1567068_at,1567069_at	5.03599	5.103725	5.338795	5.032385	5.12774	5.289555
OR4D2	1555377_at	5.31156	5.65852	5.55895	5.1173	5.27775	5.38899
OR4F29///OR4F21///OR4F16///OR4F3	234369_at	5.21457	5.38082	5.47001	5.29781	5.20218	5.23034
OR51A1P	234770_at	5.1176	5.07143	5.26171	4.96478	5.29648	5.17152
OR51B2	234486_at	5.59755	5.26043	5.56474	5.35671	5.70806	5.52801
OR51B4	234469_at	4.68085	4.67261	4.9128	4.51607	4.59052	4.45837
OR51B5	1570516_s_at,234775_at	5.243215	4.95378	5.134195	5.0006	5.18	5.017975
OR51B6	234526_at	4.92909	5.15947	5.05265	4.96274	5.16652	5.31029
OR51E1	229768_at	4.93684	4.70424	5.01881	4.54418	4.66866	4.86206
OR51E2	221424_s_at,232482_at,236121_at	4.62512	4.42815333333333	4.43596666666667	4.42435333333333	4.44476333333333	4.43655666666667
OR51I1	234626_at	5.53558	5.57751	5.65843	5.52417	5.51659	5.50376
OR51I2	234521_at	5.47373	5.25311	5.4375	5.30728	5.58118	5.3734
OR51M1	234777_at	5.21177	5.02234	5.09113	4.90851	5.35466	5.1341
OR52A1	221329_at	5.57616	5.01807	5.34638	5.07591	5.24708	5.23824
OR52D1	234617_at	5.03287	4.6196	4.88404	4.70428	4.66322	4.83116
OR52K3P	232829_at	4.56639	4.28681	4.5682	4.19823	4.29212	4.44704
OR5AK4P	1567022_at,1567023_at	4.7861	4.84866	4.80582	4.666565	4.641985	4.946025
OR5E1P	1566276_at,1566277_at	4.40669	4.575815	4.627435	4.46163	4.39878	4.405225
OR5H1	1567246_at,1567247_at	3.74826	3.671025	3.643885	3.60639	3.73229	3.528855
OR5I1	208521_at	4.80987	4.5006	4.73085	4.2411	4.63076	4.77576
OR5J2	1567244_at,1567245_at	4.17541	4.083315	4.381375	4.122995	4.19465	4.331565
OR5K1	1567288_at	3.6606	3.96545	3.64777	3.74854	4.09423	3.78657
OR5L2	1567285_at,1567286_at	5.023855	4.93078	5.01346	4.772075	4.6841	4.9051
OR5P2	1552991_at	4.86347	4.6098	4.66802	4.73415	4.90167	4.85143
OR5P3	1553078_at	5.11785	4.8136	5.05841	5.0219	4.97731	4.81034
OR5V1	234840_s_at	4.68363	4.64504	4.83527	4.50807	4.75353	4.74697
OR6A2	221465_at	5.33583	5.14267	5.39175	5.14908	5.29502	5.22166
OR6B1	234363_at	4.30149	4.41693	4.42465	4.22809	4.52353	4.389
OR6W1P	1553061_at	5.29865	5.11931	5.05712	4.92252	5.06148	4.8758
OR7A10	217316_at	4.75369	4.87736	4.89087	4.74134	4.95266	4.93893
OR7A17	208509_s_at	4.86365	4.83652	4.77387	4.73647	4.95748	4.75882
OR7A5	208285_at	5.79451	5.65897	5.65983	5.28914	5.78503	5.60735
OR7C1	216690_at	4.61244	4.56365	4.58586	4.50394	4.42786	4.55856
OR7C2	208507_at	5.54071	5.56125	5.54086	5.51729	5.43433	5.65638
OR7D2	1562337_at	4.56853	4.55296	4.5922	4.53924	4.6237	4.75279
OR7E104P	1566956_at,1566957_at	7.093575	6.9107	6.981625	6.80662	7.0213	7.166395
OR7E12P	216698_x_at	7.42464	7.37028	7.45091	7.34591	7.53681	7.64115
OR7E14P	217551_at	7.88432	8.05783	7.65092	5.45756	5.51836	5.58265
OR7E156P	222327_x_at	6.25433	6.07304	6.17105	6.53699	6.81749	6.52318
OR7E19P	216536_at	4.43741	4.14674	4.39964	4.28426	4.26018	4.51082
OR7E24	215463_at	4.20801	4.38586	4.47089	4.19164	4.38437	4.2148
OR7E2P	215770_at	4.35792	4.4663	4.4848	4.53705	4.23832	4.41415
OR7E37P	217499_x_at	9.11853	8.91953	8.91921	9.76312	9.80934	9.89425
OR7E47P	222304_x_at	6.77115	6.90783	7.09102	6.45102	6.71623	6.87504
OR8B2	1568939_at	3.91505	3.86693	4.00807	3.83415	3.80046	3.89493
OR8B8	1555212_at	5.25171	4.91216	4.93524	5.00576	5.37027	5.01308
OR8D1	1555661_at	5.00954	5.01809	5.39709	4.99505	5.0084	5.09276
OR8D2	234766_at	4.77366	4.51994	4.61401	4.65367	4.86667	4.83683
OR8G1	1567059_at,1567060_at	4.79958	4.74417	4.636055	4.389045	4.596345	4.61874
OR8G2	1567056_at,1567058_at	4.513575	4.406665	4.353175	4.177805	4.23328	4.2601
OR9A1P	1567248_at,1567249_at	3.76765	3.751025	3.80443	3.72642	3.79239	3.795145
ORAI1	226531_at	9.02643	8.97211	8.89341	8.64379	9.32025	9.32655
ORAI2	1558426_x_at,217529_at,218811_at,218812_s_at,230347_at,231406_at	6.873405	6.87311166666667	6.89721166666667	6.69533333333333	6.92099166666667	6.86836666666667
ORAI3	221864_at	8.86217	8.86669	8.78308	9.37341	9.36126	9.53749
ORAOV1	228676_at,243531_at	5.999195	5.86608	5.753715	6.442825	6.023825	6.016385
ORC1	205085_at	7.56395	7.56914	7.4344	8.33113	8.07051	8.11768
ORC2	204853_at,235423_at	9.788915	9.79329	9.711005	8.47674	8.349465	8.26423
ORC3	210028_s_at	9.42026	9.38101	9.33643	9.38414	9.02563	9.04353
ORC4	203351_s_at,203352_at	9.306985	9.3278	9.30468	8.577705	8.292665	8.3183
ORC5	204957_at,211212_s_at,211213_at	8.21576333333333	8.37519333333333	8.29853333333333	7.66887333333333	7.44639333333333	7.52708
ORC6	219105_x_at	10.1161	10.0773	10.2096	10.7876	10.6172	10.5845
ORF1	234806_at,234855_at	4.441	4.45293	4.52238	4.49554	4.468835	4.58502
ORM1	205040_at	4.35321	4.3496	4.57908	4.42515	4.25767	4.45026
ORM2///ORM1	205041_s_at,214465_at	4.29291	4.188515	4.243855	4.195715	4.059415	4.18561
ORMDL1	223187_s_at,227548_at,228801_at	8.52877333333333	8.63913	8.47044666666667	8.97413333333333	8.89940666666667	8.86913
ORMDL2	218556_at	10.2247	10.1699	10.2222	9.62567	9.56617	9.66757
ORMDL3	223259_at,235136_at	6.70021	6.614095	6.465695	6.554985	6.682905	6.5912
OS9	200714_x_at,215399_s_at	10.63205	10.69115	10.58945	9.683825	9.56878	9.64895
OSBP	1563051_at,201799_s_at,201800_s_at	7.14674666666667	7.12312	7.00019	8.40338666666667	8.28725333333333	8.12053666666667
OSBP2	1569617_at,221237_s_at,223432_at	6.06637666666667	6.09344	6.11207333333333	5.93757666666667	6.14791333333333	6.04721666666667
OSBPL10	216755_at,217017_at,219073_s_at,222818_at,231656_x_at	6.705136	6.609456	6.65184	6.784292	6.848044	6.898806
OSBPL11	218304_s_at,222586_s_at,229527_s_at	7.23398	7.21947666666667	7.24545333333333	6.97495	7.05969666666667	7.01887666666667
OSBPL1A	1554646_at,208158_s_at,209485_s_at	8.05129666666667	8.08824333333333	8.06748	7.99530666666667	8.13147	7.98332666666667
OSBPL2	209221_s_at,209222_s_at	9.28034	9.337005	9.11689	8.667825	8.400555	8.416345
OSBPL3	209626_s_at,209627_s_at	4.49172	4.40009	4.567915	9.050055	8.941855	8.966825
OSBPL5	223464_at,233734_s_at	6.18428	6.3476	6.296855	6.759845	6.540195	6.73834
OSBPL6	223805_at,236261_at,238575_at	6.21534666666667	6.23629666666667	6.22617333333333	7.30121	7.10437666666667	7.03112333333333
OSBPL7	208163_s_at,210344_at,227946_at	6.10851666666667	6.32852	6.17987666666667	6.03338	6.16359	6.18224333333333
OSBPL8	212582_at,212585_at,228985_at,228986_at	7.9401925	8.1224525	8.10574	9.091055	9.22469	9.077215
OSBPL9	218047_at	11.5442	11.5076	11.569	11.4573	11.2657	11.3452
OSCAR	1554503_a_at	4.44652	4.44898	4.42704	4.46956	4.59292	4.49685
OSCP1	227359_at	5.79991	5.88372	5.67689	5.35529	5.40648	5.33709
OSER1	209020_at,221954_at	9.340525	9.297475	9.225775	9.719295	9.247455	9.328095
OSER1-AS1	1558906_a_at,1569745_at,1569746_s_at	5.68678333333333	5.68829333333333	5.69125666666667	5.87397666666667	5.98436333333333	5.73934
OSGEP	209450_at,242930_at	6.86369	6.885285	6.834485	7.5186	7.336135	7.309945
OSGEPL1	220631_at,230032_at	9.134245	9.08147	9.124385	8.5872	8.30396	8.26182
OSGIN1	219475_at	7.42553	7.65542	7.41371	6.32766	6.5409	6.50319
OSGIN2	1554414_a_at,204024_at,214161_at,41553_at	6.9089	6.923715	7.0258475	6.842885	6.826485	6.8179525
OSM	214637_at,230170_at	5.176165	5.153785	5.2409	5.22819	5.16135	5.104785
OSMR	1554008_at,205729_at,226621_at	7.92298333333333	7.87846666666667	7.88728666666667	9.22966666666667	8.90341666666667	8.9153
OSR1	228399_at	4.05021	3.97275	4.00062	4.60189	4.28741	4.59521
OSR2	213568_at	10.4885	10.4557	10.4752	6.5405	6.6458	6.69481
OST4	224637_at	12.6767	12.6274	12.5722	11.658	11.3991	11.506
OSTC	223001_at	12.0746	12.0586	12.0415	11.5247	11.4835	11.5275
OSTCP1	1553931_at	5.49081	5.23967	5.62116	5.18642	5.1745	5.12562
OSTF1	204479_at	8.6044	8.74448	8.47977	8.05325	8.17996	8.202
OSTM1	218196_at,235197_s_at,235198_at,243287_s_at	7.65671	7.6552075	7.66299	7.82691	7.7010725	7.6575
OSTM1-AS1	237357_at	4.0395	3.96696	3.95764	4.12496	3.95435	4.12714
OTC	207200_at	4.24885	4.28694	4.40427	4.2678	4.4107	4.49077
OTOF	1555251_a_at,220492_s_at	4.820675	4.941445	4.89834	4.77098	4.795515	4.845235
OTOGL	1553746_a_at	4.45987	4.20106	4.54395	4.24619	4.62529	4.28767
OTOP2	234271_at,234551_at	5.12044	5.01053	5.17916	5.00887	4.89733	4.978595
OTOR	221209_s_at	5.02903	4.94557	5.0824	5.0741	4.7916	4.71285
OTOS	242883_at	4.3119	4.55746	4.43388	4.70131	4.60998	4.4212
OTP	223835_x_at,231488_at	4.928425	4.69358	4.84353	4.62902	4.75734	4.70911
OTUB2	1555682_at,219369_s_at,222878_s_at	5.85896333333333	5.87022	5.90228666666667	6.74652333333333	7.07378333333333	7.03649333333333
OTUD1	226140_s_at,231035_s_at,238998_x_at	6.61223	6.49372666666667	6.66881	7.11592333333333	7.17132666666667	7.17941666666667
OTUD3	213216_at	6.82346	6.63573	6.42931	7.72992	7.1962	7.22599
OTUD4	203479_s_at,203480_s_at,220669_at,238848_at	6.808125	6.926955	6.9174525	6.990165	7.10717	6.8656875
OTUD5	1555426_a_at,224745_x_at,233933_s_at	8.21337	8.31305333333333	8.16217333333333	7.82349333333333	7.89976	7.91784
OTUD6B	222825_at	10.8495	10.7429	10.8291	10.3611	10.3654	10.5275
OTUD6B-AS1	226341_at,227765_at	9.818075	9.781305	9.85353	9.32194	9.31083	9.30681
OTUD7A	1553351_at,1560399_a_at,232562_at	5.03451	5.02178666666667	5.10143666666667	5.05288666666667	4.96843	5.11043333333333
OTUD7B	1555139_a_at,220031_at,227436_at,229488_at,238573_at,238994_at	6.753145	6.77844666666667	6.82441666666667	6.406225	6.200945	6.22381166666667
OTULIN	228382_at,229268_at,240834_at	7.82565333333333	7.88134666666667	7.89266	7.48271	7.36427666666667	7.37849
OTX1	238839_at	4.85797	5.09944	4.81843	4.82947	5.14134	5.08418
OTX2	231731_at,242128_at	4.447015	4.462705	4.378565	4.473495	4.516875	4.42733
OTX2-AS1	1561319_at	4.45368	4.49355	4.47347	4.35417	4.44328	4.53241
OVAAL	1557060_at	4.85376	4.5904	4.80578	4.6589	4.60229	4.8597
OVCA2///DPH1	202632_at,222041_at	8.344125	8.321875	8.330975	8.24567	8.178155	8.25762
OVCH1-AS1	240818_at	5.26828	5.17759	5.15163	5.28638	5.1401	5.23287
OVGP1	205432_at	6.56429	6.64188	6.67182	6.1496	6.25884	6.2713
OVOL1	206604_at,229396_at	7.848295	8.017385	7.91954	5.546395	5.68316	5.6827
OVOL1-AS1	230617_at	5.84814	6.07304	6.00234	5.75777	5.89858	5.79608
OVOL2	206048_at,211778_s_at	7.073865	7.16463	6.98976	5.13086	5.02984	4.82371
OVOL3	216311_at	5.0815	4.9827	4.92653	5.05339	5.27225	5.1744
OXA1L	208717_at	11.3242	11.3644	11.311	11.352	11.1178	11.0859
OXCT1	202780_at	9.24783	9.28482	9.31531	9.72935	9.47346	9.48414
OXCT2	220256_s_at,233301_at	5.40554	5.241695	5.39	5.22677	5.295225	5.29558
OXER1	1553222_at	7.27884	7.23381	7.2026	7.02536	7.35065	7.22336
OXGR1	1553319_at	4.23295	3.82073	4.25858	3.73323	3.96527	4.05782
OXLD1	221797_at,50374_at	8.893235	8.94303	8.82368	8.41849	8.190505	8.22527
OXNAD1	227686_at	8.70849	8.70151	8.55886	8.79144	8.44606	8.50492
OXR1	218197_s_at,222553_x_at,223879_s_at,235205_at,238409_x_at	7.62348	7.741106	7.651536	8.543512	8.555144	8.404648
OXSM	219133_at	9.92014	9.86496	9.96964	9.8614	9.73418	9.69633
OXSR1	202696_at	10.3577	10.3162	10.2974	11.0867	10.9372	10.9521
OXT	207576_x_at	5.65594	5.68758	5.72053	5.49891	5.76774	5.70663
OXTR	206825_at	5.78277	5.64304	5.80215	4.27249	4.53703	4.39095
P2RX1	210401_at	5.69552	5.62571	5.6511	5.36165	5.74949	5.64272
P2RX2	221356_x_at,221372_s_at,224069_x_at,224557_x_at	6.76559	7.0641	6.7861275	5.5216025	5.5794025	5.6971875
P2RX3	208338_at	4.01897	3.99304	3.99582	3.98815	3.97651	4.0587
P2RX4	204088_at	9.42626	9.53513	9.38948	8.58546	8.54409	8.52534
P2RX5	210448_s_at	6.48673	6.3721	6.35473	9.03201	9.11172	9.18919
P2RX5-TAX1BP3///TAX1BP3	209154_at	12.2226	12.1306	12.1484	12.1734	12.2362	12.3367
P2RX5-TAX1BP3///TAX1BP3///P2RX5	215464_s_at	9.55604	9.60866	9.18146	9.53747	9.61198	9.51002
P2RX6	206880_at,211147_s_at	5.52509	5.37669	5.34982	5.10381	5.29234	5.397025
P2RX7	207091_at,230741_at	4.3853	4.32112	4.292015	4.416935	4.27815	4.3823
P2RY1	207455_at,231925_at	3.992685	4.085755	4.001085	3.670495	3.855725	4.058655
P2RY10	1553856_s_at,214615_at,236280_at	4.18885333333333	4.14072333333333	4.30412333333333	4.2724	4.28458666666667	4.14879333333333
P2RY12	224102_at,235885_at	4.15472	4.11701	4.228405	4.00436	4.19385	3.970705
P2RY13	220005_at	4.32672	4.06541	4.4091	4.24149	4.08367	4.12552
P2RY14	206637_at	4.88769	5.17927	4.95594	4.65246	4.56247	4.66071
P2RY2	206277_at	8.27333	8.35982	8.23942	5.34878	5.34959	5.36389
P2RY4	221466_at	5.33837	4.97015	5.07371	4.68325	5.05413	4.84734
P2RY6	208373_s_at	7.98842	7.8813	7.80559	5.41745	5.54285	5.47327
P2RY8	229686_at	4.54084	4.50325	4.60053	4.64366	4.59431	4.54022
P3H1	220750_s_at	6.92805	6.90507	6.87161	9.65494	9.6008	9.6237
P3H2	218717_s_at,230813_at	5.601965	5.545075	5.67982	7.03786	7.07948	7.106895
P3H3	204854_at	5.17847	5.43642	5.45959	7.15029	7.15336	7.25351
P3H4	204078_at	8.86435	8.70582	8.71263	8.14282	8.1898	8.34776
P4HA1	207543_s_at,243335_at	6.98068	6.979765	6.886795	8.075835	7.93243	7.91388
P4HA2	1568611_at	6.98554	6.9109	6.94315	7.55489	7.34754	7.47735
P4HA3	1560715_at,228703_at	5.35609	5.22083	5.289235	5.04113	5.26871	5.217295
P4HB	1564494_s_at,200654_at,200656_s_at	10.5427766666667	10.7110966666667	10.6207433333333	10.07863	10.50392	10.2940633333333
P4HTM	222125_s_at	10.0347	10.0672	9.97123	10.0386	10.0867	10.0832
PA2G4	208676_s_at,214794_at	10.4837	10.541155	10.48324	10.29682	10.415185	10.416105
PAAF1	1568702_a_at,218957_s_at	8.17889	8.13827	8.23146	7.57108	7.404555	7.397155
PABPC1	1560770_at,215157_x_at	8.90072	8.97474	8.884985	9.24488	9.223685	8.99451
PABPC1L	226670_s_at,231838_at,233104_at	6.91288333333333	6.86699333333333	6.84742666666667	6.62889	6.42454	6.49908
PABPC1L2B///PABPC1L2A	1557203_at	6.27694	6.30121	6.38344	6.24156	6.33544	6.20552
PABPC3	208113_x_at	12.5438	12.4937	12.591	12.4147	12.6694	12.6366
PABPC4L	238865_at	7.51794	7.54051	7.53363	7.64839	7.49867	7.49114
PABPC5	233136_at	4.11457	3.9849	4.15943	4.09647	3.95124	3.93828
PABPN1	213046_at	7.52508	7.6811	7.57939	7.75542	7.93276	7.99524
PACRG	214204_at,215472_at,234096_at	4.91223333333333	4.83662333333333	4.84411	4.75616	4.68866333333333	4.92199333333333
PACRG-AS1	1561373_at	5.30569	5.22766	5.04735	4.62275	5.04178	4.85686
PACRG-AS2	1562864_at,1564685_a_at	4.350735	4.20373	4.154135	4.270595	4.224215	4.226635
PACRG-AS3	243122_at	4.69788	4.62393	4.7273	4.54503	4.46621	4.55742
PACRGL	235259_at,235260_s_at,235517_at,235554_x_at	6.7993175	6.663085	6.60095	7.6058425	7.316985	7.286685
PACS1	220557_s_at,224658_x_at	7.209645	7.17402	7.13377	6.76222	7.36175	7.37214
PACS2	1555823_at,1555824_a_at,212778_at,34406_at	9.3458825	9.34422	9.20933	8.060135	8.1705775	8.2792775
PACSIN1	224360_s_at,227053_at	6.126055	6.16078	6.06282	4.62032	4.536035	4.768985
PACSIN2	1554691_a_at,201651_s_at,233705_at	6.88284333333333	6.90697666666667	6.80457666666667	6.98677666666667	7.06991333333333	7.07943
PACSIN3	218744_s_at	7.83357	8.18241	7.82447	6.92209	6.97491	6.81981
PADI1	220962_s_at,223739_at	6.101245	6.005155	6.165085	5.98932	6.20887	6.20418
PADI2	1554384_at,1554385_a_at,209791_at	6.54765	6.65261	6.52920333333333	5.2565	5.44448333333333	5.38067
PADI3	220779_at	6.23597	6.31437	6.15512	5.0993	5.20411	5.30325
PADI4	211412_at,211413_s_at,220001_at	4.50826666666667	4.29083	4.37487333333333	4.3686	4.27634	4.37810666666667
PAEP	206859_s_at	4.96334	5.11444	4.99617	5.04827	5.14936	4.9759
PAF1	202093_s_at	9.50567	9.48545	9.38376	9.15016	8.96569	9.0277
PAFAH1B1	200813_s_at,200815_s_at,200816_s_at,211547_s_at	9.210265	9.2729525	9.1336125	9.909175	9.6922375	9.6137625
PAFAH1B2	1569431_at,210160_at,224777_s_at	7.20540666666667	7.21850666666667	7.09726666666667	7.47036666666667	7.2331	7.21269
PAFAH1B3	203228_at	10.3974	10.5155	10.374	9.24882	9.21848	9.27683
PAFAH2	205232_s_at,205233_s_at	6.72644	6.624405	6.60273	6.246565	5.92155	6.124845
PAG1	225622_at,225626_at,227354_at	5.42828666666667	5.28915333333333	5.29310666666667	7.46380666666667	7.22225666666667	7.29506333333333
PAGE1	206897_at	4.90771	4.78941	4.66919	4.74549	4.88792	4.81696
PAGE4	205564_at	4.19229	4.25992	4.25206	4.01523	4.19196	4.39791
PAGE5	236152_at	5.19821	4.98847	5.18311	5.41709	5.10686	5.1421
PAGR1	218300_at,231878_at	9.17009	9.291485	9.20982	7.529725	7.68417	7.69618
PAICS	201013_s_at,201014_s_at,214664_at	9.78014	9.86161666666667	9.72717333333333	9.80542666666667	9.76155	9.64759333333333
PAIP1	208051_s_at,209063_x_at,209064_x_at,210283_x_at,213754_s_at	11.39144	11.2947	11.342	10.74642	10.7104	10.71834
PAIP2	1560065_at,222983_s_at,222984_at	9.28789333333333	9.19898333333333	9.23933666666667	9.46292	9.37805666666667	9.31914333333333
PAIP2B	221868_at	8.00845	8.07015	8.0931	7.66122	7.35768	7.39899
PAK1	1565772_at,209615_s_at,226507_at,230100_x_at	7.1007825	7.130105	7.027545	7.89796	7.7791925	7.8175425
PAK1IP1	218886_at	8.79015	8.89774	8.93597	8.60344	8.65806	8.64871
PAK2	1559052_s_at,205962_at,208875_s_at,208876_s_at,208877_at,208878_s_at	9.32262666666667	9.40072	9.24723833333333	8.42966333333333	8.36621833333333	8.34322
PAK3	214078_at,214607_at,229201_at,236277_at	4.5150725	4.4912525	4.47301	4.351895	4.398545	4.2998875
PAK4	203154_s_at,215326_at,33814_at	8.41057666666667	8.49674	8.40331333333333	7.84515666666667	8.20343	8.17035
PAK5	210721_s_at,213990_s_at	4.92523	4.85702	4.92938	4.84607	4.753595	4.86693
PAK6	1555310_a_at,219461_at	8.246105	8.265015	8.14113	5.48213	5.658435	5.82132
PALB2	219530_at	9.32378	9.42702	9.27659	9.54056	9.25243	9.23268
PALD1	231887_s_at	5.3697	5.49667	5.45091	4.89826	4.91024	5.09478
PALLD	1557535_at,200897_s_at,200906_s_at,200907_s_at	6.5335225	6.5396725	6.59655	8.214235	8.1590925	8.10772
PALM	203859_s_at	6.58179	6.88905	6.90069	5.60295	5.8424	5.62839
PALM2	1554640_at	4.00247	3.82896	4.01017	7.3531	7.25665	7.23373
